idcode,age,collgrad,occupation,white,elnwage1,elnwage2,elnwage3,elnwage4,elnwage5,elnwage6,elnwage7,elnwage8
3202,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
3203,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
3204,45,1,1,1,2.270298,2.451107,1.939178,1.647877,2.414189,1.253871,1.600919,2.279164
3205,38,0,1,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
3208,40,0,7,0,2.10424,2.029556,1.8399,1.641654,1.737626,1.548847,1.267084,1.553174
3209,36,0,7,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
3211,36,0,7,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
3212,42,0,6,0,2.078195,2.010074,1.822204,1.581222,1.779126,1.53442,1.258834,1.614762
3214,42,0,3,0,2.145401,2.050359,1.80821,1.765911,1.766958,1.670428,1.441964,1.656156
3215,44,0,3,0,2.02716,1.992723,1.789565,1.512271,1.899086,1.49488,1.23818,1.690584
3217,37,0,6,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
3218,41,0,7,0,2.094341,2.019548,1.83292,1.612503,1.748569,1.544773,1.264509,1.582189
3219,38,1,2,1,2.450528,2.557715,2.000197,2.051533,2.188118,1.462347,1.823777,2.092544
3222,44,1,8,0,2.278465,2.431367,1.97404,1.55556,2.363936,1.156935,1.413451,2.353019
3227,39,0,7,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
3228,36,0,7,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
3229,44,0,7,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3231,40,0,7,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
3232,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3235,43,0,2,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3236,43,0,6,0,2.055801,2.001132,1.807752,1.547811,1.829299,1.517789,1.250057,1.650894
3238,39,0,7,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
3239,36,0,6,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
3240,38,0,6,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
3243,35,0,2,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3245,34,0,3,1,2.126367,2.168695,1.776408,2.08652,2.032561,1.703572,1.60299,1.378098
3246,43,0,7,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3247,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3248,45,0,3,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
3250,36,0,7,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
3252,40,0,7,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
3253,36,0,4,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
3255,42,1,8,1,2.356221,2.476334,1.993739,1.754497,2.204828,1.3226,1.63655,2.160094
3256,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
3258,38,1,8,1,2.450528,2.557715,2.000197,2.051533,2.188118,1.462347,1.823777,2.092544
3259,35,0,3,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
3263,36,1,8,1,2.359389,2.541176,2.002005,1.910241,2.315704,1.290537,1.62409,2.018028
3264,36,0,7,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
3266,39,0,7,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
3268,40,0,6,0,2.171446,2.069841,1.825906,1.826343,1.725457,1.684855,1.450214,1.594568
3270,37,0,3,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
3276,42,0,1,0,2.145401,2.050359,1.80821,1.765911,1.766958,1.670428,1.441964,1.656156
3277,36,1,3,0,2.399873,2.553845,2.00095,1.964944,2.342685,1.30042,1.604774,2.176526
3278,39,0,7,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
3280,36,0,3,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
3281,35,1,8,0,2.311329,2.526232,2.003247,1.798759,2.441984,1.137093,1.408715,2.123908
3282,34,1,3,0,2.35095,2.579723,1.973822,1.999823,2.536561,1.239504,1.575814,2.157637
3289,36,0,7,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
3290,44,0,2,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3291,42,1,8,1,2.356221,2.476334,1.993739,1.754497,2.204828,1.3226,1.63655,2.160094
3292,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
3293,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
3294,43,0,3,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3300,41,1,2,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
3303,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
3305,45,0,3,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
3312,37,0,7,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
3316,41,0,3,1,2.188269,2.08745,1.805987,1.927178,1.697251,1.806905,1.650085,1.506479
3317,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3318,42,1,8,1,2.423427,2.516619,1.979745,1.939186,2.192659,1.458608,1.81968,2.201488
3319,36,0,4,1,2.17529,2.142817,1.803536,2.051641,1.838684,1.764489,1.63195,1.396986
3320,34,0,7,1,2.126367,2.168695,1.776408,2.08652,2.032561,1.703572,1.60299,1.378098
3325,41,1,5,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
3326,40,0,3,0,2.171446,2.069841,1.825906,1.826343,1.725457,1.684855,1.450214,1.594568
3328,41,0,1,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
3332,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3333,42,1,8,1,2.356221,2.476334,1.993739,1.754497,2.204828,1.3226,1.63655,2.160094
3337,44,0,2,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3342,39,0,7,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
3344,41,0,1,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
3346,41,0,1,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3347,41,0,3,1,2.188269,2.08745,1.805987,1.927178,1.697251,1.806905,1.650085,1.506479
3353,44,1,8,1,2.305187,2.458983,1.961101,1.685546,2.324787,1.28306,1.615897,2.235916
3355,39,1,8,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
3356,40,0,4,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
3357,41,0,3,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
3359,43,0,7,0,2.123007,2.041417,1.793758,1.7325,1.81713,1.653797,1.433187,1.692288
3362,40,0,7,0,2.171446,2.069841,1.825906,1.826343,1.725457,1.684855,1.450214,1.594568
3366,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3368,44,0,5,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3372,42,0,7,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
3374,44,0,2,1,2.121089,2.060625,1.762632,1.826946,1.847767,1.757012,1.623756,1.614875
3376,35,1,8,0,2.311329,2.526232,2.003247,1.798759,2.441984,1.137093,1.408715,2.123908
3378,42,0,6,0,2.078195,2.010074,1.822204,1.581222,1.779126,1.53442,1.258834,1.614762
3381,39,1,1,0,2.426402,2.519026,2.013626,1.896654,2.19898,1.344706,1.624958,2.231546
3382,35,0,3,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
3386,39,0,2,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
3387,37,0,3,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
3389,44,0,6,0,2.094366,2.033009,1.775571,1.69696,1.886917,1.630887,1.42131,1.731978
3391,39,0,3,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
3392,38,0,3,0,2.172502,2.091455,1.828662,1.878258,1.762416,1.674167,1.44606,1.547212
3393,35,1,3,0,2.311329,2.526232,2.003247,1.798759,2.441984,1.137093,1.408715,2.123908
3394,36,1,1,0,2.332666,2.51356,2.014944,1.780255,2.354853,1.164412,1.421644,2.135131
3399,34,0,6,1,2.126367,2.168695,1.776408,2.08652,2.032561,1.703572,1.60299,1.378098
3400,36,0,3,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
3402,41,0,6,0,2.094341,2.019548,1.83292,1.612503,1.748569,1.544773,1.264509,1.582189
3403,37,0,6,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
3406,42,0,3,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
3407,38,0,5,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
3408,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3410,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3411,35,0,3,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
3412,43,0,3,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3413,42,0,3,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
3414,38,1,3,1,2.450528,2.557715,2.000197,2.051533,2.188118,1.462347,1.823777,2.092544
3416,40,0,7,0,2.171446,2.069841,1.825906,1.826343,1.725457,1.684855,1.450214,1.594568
3418,35,1,8,0,2.378535,2.566517,1.989253,1.983448,2.429815,1.273101,1.591844,2.165302
3419,37,0,7,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
3423,42,0,7,0,2.145401,2.050359,1.80821,1.765911,1.766958,1.670428,1.441964,1.656156
3424,38,0,5,0,2.172502,2.091455,1.828662,1.878258,1.762416,1.674167,1.44606,1.547212
3429,39,0,7,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
3431,41,0,3,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
3434,37,0,4,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
3435,41,0,6,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
3439,35,0,3,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
3441,39,0,7,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
3442,37,0,7,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
3443,43,0,6,0,2.055801,2.001132,1.807752,1.547811,1.829299,1.517789,1.250057,1.650894
3445,39,0,2,1,2.20182,2.107998,1.816212,1.983352,1.69498,1.808774,1.652134,1.452007
3448,37,1,8,0,2.347757,2.50142,2.022905,1.759621,2.287337,1.185453,1.431473,2.149913
3449,35,0,2,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
3450,42,1,1,1,2.423427,2.516619,1.979745,1.939186,2.192659,1.458608,1.81968,2.201488
3455,37,0,6,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
3456,39,0,3,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
3457,43,0,2,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3462,34,0,6,0,2.032439,2.100794,1.803341,1.771845,2.083879,1.44144,1.217414,1.453807
3463,36,0,6,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
3464,43,1,1,1,2.333828,2.467392,1.979288,1.721086,2.255,1.305969,1.627774,2.196226
3466,38,0,6,0,2.105296,2.05117,1.842656,1.693569,1.774585,1.538159,1.262931,1.505818
3468,45,0,4,0,2.059478,2.025133,1.753649,1.659291,1.976318,1.601699,1.406332,1.775227
3477,40,0,3,0,2.10424,2.029556,1.8399,1.641654,1.737626,1.548847,1.267084,1.553174
3479,44,0,4,0,2.094366,2.033009,1.775571,1.69696,1.886917,1.630887,1.42131,1.731978
3483,43,0,7,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3484,43,0,7,1,2.149729,2.069034,1.780819,1.862486,1.77798,1.779921,1.635633,1.575185
3487,42,1,8,1,2.356221,2.476334,1.993739,1.754497,2.204828,1.3226,1.63655,2.160094
3490,35,0,7,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3491,36,0,2,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
3492,43,0,6,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3493,35,1,8,1,2.338051,2.553848,1.990308,1.928745,2.402835,1.263218,1.611161,2.006804
3494,42,0,2,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
3497,43,0,7,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3501,36,0,6,1,2.17529,2.142817,1.803536,2.051641,1.838684,1.764489,1.63195,1.396986
3502,34,0,3,1,2.126367,2.168695,1.776408,2.08652,2.032561,1.703572,1.60299,1.378098
3505,43,0,7,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3506,38,0,3,1,2.199224,2.119072,1.815722,2.008245,1.723267,1.800291,1.648507,1.430109
3507,42,1,1,1,2.356221,2.476334,1.993739,1.754497,2.204828,1.3226,1.63655,2.160094
3511,36,0,7,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
3512,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
3515,44,1,8,0,2.34567,2.471652,1.960046,1.740249,2.351767,1.292943,1.596581,2.394414
3516,39,0,5,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
3526,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3529,39,0,5,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
3530,39,1,1,1,2.453124,2.546642,2.000687,2.026641,2.159831,1.47083,1.827404,2.114443
3532,35,1,1,1,2.405257,2.594133,1.976314,2.113435,2.390666,1.399225,1.794291,2.048198
3534,37,1,1,1,2.374479,2.529036,2.009965,1.889607,2.248188,1.311577,1.633919,2.032809
3536,44,0,7,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3538,35,0,1,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3540,36,0,4,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
3542,35,0,7,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3546,39,1,1,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
3549,43,1,8,1,2.333828,2.467392,1.979288,1.721086,2.255,1.305969,1.627774,2.196226
3551,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
3552,38,1,1,1,2.383322,2.51743,2.014191,1.866844,2.200286,1.326339,1.640647,2.05115
3553,36,1,3,1,2.359389,2.541176,2.002005,1.910241,2.315704,1.290537,1.62409,2.018028
3555,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3558,40,0,7,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
3563,41,0,6,1,2.188269,2.08745,1.805987,1.927178,1.697251,1.806905,1.650085,1.506479
3566,41,1,3,0,2.412851,2.498477,2.0034,1.840481,2.201251,1.342837,1.62291,2.286018
3569,41,1,3,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
3570,38,0,4,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
3571,42,0,1,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
3573,38,0,2,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
3584,42,0,3,1,2.172123,2.077975,1.79527,1.895897,1.727808,1.796552,1.64441,1.539053
3589,37,1,3,0,2.414963,2.541706,2.00891,1.94431,2.275168,1.321461,1.614603,2.191308
3590,44,0,3,1,2.121089,2.060625,1.762632,1.826946,1.847767,1.757012,1.623756,1.614875
3593,44,0,2,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3595,35,0,3,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
3602,39,0,3,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
3603,38,1,3,0,2.423806,2.530099,2.013136,1.921547,2.227267,1.336223,1.621331,2.209648
3604,43,0,3,1,2.149729,2.069034,1.780819,1.862486,1.77798,1.779921,1.635633,1.575185
3611,39,0,3,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
3612,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3624,43,0,4,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3626,38,0,3,0,2.172502,2.091455,1.828662,1.878258,1.762416,1.674167,1.44606,1.547212
3627,40,0,1,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
3630,44,0,7,0,2.02716,1.992723,1.789565,1.512271,1.899086,1.49488,1.23818,1.690584
3631,41,1,1,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
3634,35,0,6,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
3636,43,0,6,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3637,40,0,2,1,2.198168,2.097458,1.812967,1.95633,1.686308,1.810979,1.65266,1.477464
3640,36,0,3,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
3641,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
3642,45,1,6,1,2.270298,2.451107,1.939178,1.647877,2.414189,1.253871,1.600919,2.279164
3643,43,0,3,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3648,36,0,3,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
3651,44,0,3,0,2.094366,2.033009,1.775571,1.69696,1.886917,1.630887,1.42131,1.731978
3658,35,0,7,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3659,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3660,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
3661,34,0,3,1,2.059161,2.12841,1.790402,1.901831,2.04473,1.567564,1.41986,1.336703
3664,37,0,2,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
3665,39,0,6,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
3666,44,0,1,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3667,38,0,3,1,2.199224,2.119072,1.815722,2.008245,1.723267,1.800291,1.648507,1.430109
3669,45,1,4,1,2.270298,2.451107,1.939178,1.647877,2.414189,1.253871,1.600919,2.279164
3670,41,0,7,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3672,45,0,3,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
3674,45,1,1,1,2.270298,2.451107,1.939178,1.647877,2.414189,1.253871,1.600919,2.279164
3675,41,0,1,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3678,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
3681,36,0,3,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
3688,43,0,3,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3689,40,0,7,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
3691,39,0,6,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
3692,35,0,7,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3695,37,0,5,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
3699,43,1,3,1,2.333828,2.467392,1.979288,1.721086,2.255,1.305969,1.627774,2.196226
3701,44,0,2,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3702,43,0,1,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3704,43,1,3,0,2.374311,2.480061,1.978233,1.775789,2.281981,1.315853,1.608458,2.354724
3705,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3706,43,1,8,1,2.401034,2.507677,1.965293,1.905776,2.242831,1.441977,1.810904,2.23762
3709,44,0,1,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3711,42,0,2,1,2.172123,2.077975,1.79527,1.895897,1.727808,1.796552,1.64441,1.539053
3716,42,0,4,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
3718,41,1,3,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
3724,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
3726,40,0,3,1,2.198168,2.097458,1.812967,1.95633,1.686308,1.810979,1.65266,1.477464
3728,35,0,1,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
3731,39,0,1,1,2.20182,2.107998,1.816212,1.983352,1.69498,1.808774,1.652134,1.452007
3732,36,0,5,1,2.17529,2.142817,1.803536,2.051641,1.838684,1.764489,1.63195,1.396986
3733,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3734,37,0,7,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
3735,45,0,1,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
3737,44,0,1,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
3739,43,0,3,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3744,37,1,1,1,2.374479,2.529036,2.009965,1.889607,2.248188,1.311577,1.633919,2.032809
3745,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3746,39,0,3,1,2.20182,2.107998,1.816212,1.983352,1.69498,1.808774,1.652134,1.452007
3748,39,0,1,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
3751,38,1,1,1,2.383322,2.51743,2.014191,1.866844,2.200286,1.326339,1.640647,2.05115
3752,38,1,1,1,2.383322,2.51743,2.014191,1.866844,2.200286,1.326339,1.640647,2.05115
3753,41,0,1,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3757,34,0,3,1,2.059161,2.12841,1.790402,1.901831,2.04473,1.567564,1.41986,1.336703
3758,38,1,1,1,2.450528,2.557715,2.000197,2.051533,2.188118,1.462347,1.823777,2.092544
3760,43,0,8,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
3763,37,1,8,1,2.374479,2.529036,2.009965,1.889607,2.248188,1.311577,1.633919,2.032809
3766,41,1,8,1,2.439574,2.526093,1.990461,1.970467,2.162102,1.468961,1.825356,2.168915
3770,45,0,7,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
3773,44,1,1,1,2.372393,2.499269,1.947106,1.870236,2.312618,1.419068,1.799027,2.27731
3774,37,0,6,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
3778,43,1,3,1,2.333828,2.467392,1.979288,1.721086,2.255,1.305969,1.627774,2.196226
3779,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3780,39,0,3,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
3782,39,0,3,1,2.20182,2.107998,1.816212,1.983352,1.69498,1.808774,1.652134,1.452007
3783,37,0,3,1,2.190381,2.130678,1.811497,2.031008,1.771168,1.785529,1.641779,1.411768
3786,41,0,1,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
3790,43,0,4,1,2.149729,2.069034,1.780819,1.862486,1.77798,1.779921,1.635633,1.575185
