idcode,age,race,married,never_married,grade,collgrad,south,smsa,c_city,industry,occupation,union,wage,hours,ttl_exp,tenure
4480,39,1,0,0,11,0,1,0,0,6,2,0,3.309176,62,6.057693,2.25
4481,38,1,1,0,7,0,1,0,0,6,6,0,2.053139,60,3.166667,.0833333
4484,37,2,0,0,14,0,0,1,1,6,8,,4.025765,15,13.42308,.4166667
4485,35,2,1,0,13,0,0,1,0,4,5,1,12.23027,52,13.23077,5.083333
4488,37,1,0,0,12,0,1,0,0,6,6,0,6.843801,40,14.85897,9.333333
4490,43,1,0,0,15,0,0,1,1,7,4,0,25.16103,40,21.77564,21.75
4492,41,1,1,0,12,0,1,0,0,11,3,0,4.033815,40,8.698718,1.666667
4494,35,1,1,0,12,0,1,0,0,4,6,0,6.086955,40,11.35897,3.25
4501,40,1,0,0,12,0,0,1,0,6,3,0,4.339774,60,15.90385,1.916667
4502,44,1,1,0,13,0,1,1,0,3,4,,5.032206,40,6.211538,4
4508,35,2,1,0,12,0,1,1,0,6,3,0,3.220612,30,6.173077,.8333333
4510,34,1,0,0,12,0,1,1,0,5,3,1,14.51691,40,12.20513,9.416667
4512,43,1,1,0,10,0,1,0,0,6,6,0,2.697261,60,4.903846,1.666667
4513,39,2,0,1,13,0,1,0,0,6,8,0,3.357486,30,16.5,1.833333
4518,40,2,0,0,14,0,1,0,0,11,2,0,6.352657,38,16.01923,13.25
4519,40,1,1,0,12,0,1,1,1,11,3,,7.648953,40,12.03846,7.25
4520,39,1,1,0,6,0,1,0,0,8,11,0,6.038648,40,12.41026,8.5
4527,35,2,1,0,12,0,0,1,0,11,8,0,2.898549,40,6.25,1.833333
4530,37,1,1,0,12,0,0,1,0,8,2,0,9.29146,50,12.23718,8.416667
4531,37,1,1,0,12,0,1,0,0,6,3,,2.801002,36,7.365385,1.333333
4532,40,2,1,0,12,0,1,1,0,9,6,0,5.53945,40,15.5641,.0833333
4533,42,2,0,0,12,0,1,1,0,4,6,0,7.745568,40,18.17949,8.416667
4536,43,1,1,0,17,1,1,0,0,11,13,0,9.806758,45,17.63461,13.58333
4538,39,2,1,0,9,0,0,1,0,11,8,0,3.985505,40,4.365385,2.833333
4539,43,3,1,0,0,0,1,0,0,11,8,0,2.926421,40,5.461538,.9166667
4541,40,1,1,0,13,0,0,1,0,7,3,0,6.505631,60,11.75,.25
4542,39,1,1,0,12,0,0,1,0,7,2,,4.827484,40,15.24359,2.75
4543,37,1,0,0,12,0,0,1,0,7,2,0,13.55072,40,13.55769,1.166667
4544,38,1,1,0,16,1,0,0,0,6,4,,2.717391,60,7.403846,.0833333
4545,36,2,0,0,11,0,0,1,0,4,3,,8.709587,40,16.24359,2.333333
4546,44,2,1,0,11,0,1,1,0,4,5,0,5.797099,40,14.73077,6.083333
4547,39,2,0,0,11,0,0,1,0,4,6,0,6.038648,40,14.89744,1.083333
4548,35,2,1,0,9,0,1,1,1,3,3,0,2.801932,40,10.42308,5.833333
4549,41,1,1,0,15,0,1,0,0,11,8,0,11.10854,40,15.57692,.75
4550,44,1,1,0,10,0,1,0,0,12,3,0,2.979065,23,1.794872,.25
4551,45,1,0,1,18,1,1,1,0,11,13,1,15.09662,40,19.67308,3.416667
4553,44,1,1,0,12,0,1,0,0,12,3,0,4.62963,40,15.48077,1.833333
4555,34,1,1,0,17,1,1,1,1,6,1,0,14.13042,40,12.03205,2.833333
4556,41,1,1,0,12,0,1,0,0,12,3,0,8.711756,38,19.42307,17.16667
4562,43,1,1,0,13,0,1,0,0,9,7,0,4.025765,10,10.62821,5.333333
4564,39,1,0,1,12,0,1,1,0,4,8,,3.344482,40,14.73077,1.75
4567,40,1,1,0,11,0,1,0,0,4,5,0,6.505631,50,12.01282,5.833333
4569,42,1,1,0,12,0,1,0,0,6,3,0,5.12077,38,11.73077,10.41667
4571,38,2,0,0,18,1,1,0,0,12,13,0,11.6103,40,14.59615,13.91667
4573,41,2,1,0,13,0,1,0,0,11,8,1,6.030594,40,18.78205,18.75
4574,37,1,0,0,12,0,1,0,0,4,6,0,6.223832,40,14.86538,9.916667
4577,39,1,1,0,9,0,1,0,0,4,6,0,5.032206,40,8.038462,5
4578,41,1,1,0,16,1,1,0,0,11,13,,3.873905,24,10.25,1.5
4580,38,1,0,0,12,0,1,0,0,11,8,,3.904991,38,13.55769,7.083333
4583,44,1,1,0,12,0,1,0,0,4,6,0,5.636071,40,13.88461,13.83333
4586,38,2,1,0,17,1,0,1,1,12,2,0,16.73912,50,17.75,10.66667
4589,34,2,1,0,12,0,0,1,0,4,6,1,3.762542,40,9.685898,.25
4590,41,1,1,0,12,0,1,1,0,7,2,0,11.21577,58,9.442307,2
4591,40,1,0,0,14,0,0,1,0,4,1,0,9.782605,40,8.141026,4.25
4592,39,1,1,0,12,0,1,0,0,12,3,1,10.94203,46,11.69231,10.08333
4597,38,2,0,1,13,0,1,1,0,5,3,1,9.959739,38,18.91667,18.91667
4599,44,1,1,0,10,0,0,1,0,11,8,1,4.396134,30,5.423077,5
4600,41,1,0,0,11,0,1,0,0,6,2,0,4.315618,56,9.903846,1.666667
4601,42,1,0,1,18,1,1,1,1,7,2,0,28.64733,40,15.23077,9.5
4602,36,1,1,0,18,1,0,1,0,11,13,0,9.188963,35,12.39744,5.5
4603,41,2,1,0,8,0,1,0,0,9,8,,4.180602,40,11.34615,.1666667
4604,38,2,1,0,16,1,1,0,0,11,8,,4.354793,24,16.39103,10.5
4606,35,2,1,0,12,0,1,1,1,7,3,1,5.032206,40,10.19231,.25
4607,41,2,1,0,11,0,1,0,0,5,11,1,8.945245,45,15.25,2.083333
4611,36,2,1,0,12,0,1,0,0,4,3,0,5.5314,40,6.012821,4.25
4613,39,1,0,0,12,0,1,0,0,6,8,,2.683842,30,5.326923,4.916667
4614,40,2,0,0,12,0,1,0,0,4,6,1,7.558137,40,14.92949,8.583333
4620,40,2,1,0,12,0,0,1,1,6,6,0,5.636071,40,10.38461,2.833333
4621,38,2,0,0,12,0,1,0,0,4,6,1,4.734297,40,14.04487,2.083333
4625,40,2,0,1,12,0,1,1,1,12,3,0,6.27214,40,17.96795,5.5
4628,42,2,1,0,10,0,0,1,1,9,6,,3.239966,40,13.15385,5.25
4629,35,2,0,0,16,1,1,0,0,11,13,0,7.938803,40,13.30769,10.58333
4632,42,2,1,0,13,0,1,0,0,11,1,0,4.066022,40,14.80769,10.83333
4634,35,2,0,0,15,0,1,1,1,11,1,0,10.06441,40,15.08333,15.08333
4639,39,2,1,0,18,1,1,1,1,11,13,0,7.745568,40,14.73718,1.416667
4642,42,1,1,0,10,0,1,0,0,4,6,0,4.428341,45,16.42308,15.66667
4647,42,2,0,1,7,0,0,1,1,4,6,1,4.895329,40,8.269231,3.416667
4651,37,2,0,0,14,0,1,1,1,7,3,,3.344482,40,4.75,.6666667
4652,36,2,1,0,11,0,1,0,0,4,6,0,2.801002,38,4.423077,.5
4653,36,2,1,0,13,0,1,0,0,11,13,0,1.932367,50,9.634616,1.75
4655,36,2,1,0,12,0,1,0,0,4,6,0,2.938808,48,14.38462,12.25
4657,36,2,0,0,12,0,1,0,0,9,8,,1.985786,40,6.794872,5.833333
4658,39,2,1,0,12,0,0,1,1,4,6,1,7.045088,40,15.44872,9.416667
4659,36,2,1,0,16,1,0,1,0,8,1,,40.19808,40,15.22436,1.75
4663,35,2,1,0,11,0,1,1,0,6,8,,4.180602,35,11.60256,2.666667
4664,40,2,1,0,8,0,1,0,0,9,7,0,1.344605,12,7.25,1.666667
4672,38,2,1,0,12,0,1,0,0,11,13,0,3.663445,38,19.83333,19.83333
4674,36,2,0,1,16,1,0,1,1,6,2,0,14.49275,40,9.858974,8.666667
4675,35,2,1,0,10,0,1,0,0,9,7,0,2.94686,21,3.076923,1.25
4677,35,1,1,0,16,1,1,0,0,11,13,0,6.449271,48,12.44231,11.91667
4678,44,1,1,0,12,0,1,0,0,11,3,0,3.502414,32,18.64744,9.833333
4680,38,2,0,1,12,0,0,1,1,11,8,1,6.70692,36,8.576923,5.416667
4681,37,2,1,0,10,0,1,1,0,4,5,0,7.125603,40,4.653846,4.333333
4682,35,2,1,0,14,0,1,0,0,11,13,0,4.074072,42,12.32692,2.5
4683,42,2,1,0,12,0,1,0,0,4,2,0,4.388082,40,19.03846,6.083333
4685,35,2,1,0,16,1,1,1,1,11,3,0,6.191625,40,14.34615,6.416667
4686,36,2,1,0,12,0,1,1,1,9,6,0,2.898549,34,12.4359,7
4687,35,2,1,0,12,0,1,0,0,6,2,0,5.559998,45,15.33333,.4166667
4688,40,1,0,0,13,0,1,0,0,6,2,0,5.998387,40,18.44231,15.16667
4696,44,2,1,0,10,0,1,0,0,11,1,0,4.62963,40,13,13
4699,37,2,1,0,17,1,1,1,1,11,2,0,14.82286,47,14.62179,8.333333
4704,44,2,1,0,12,0,1,1,1,12,3,0,8.904991,40,18.13461,18.08333
4705,39,1,1,0,16,1,1,1,0,11,13,0,7.230271,9,11.44231,2.833333
4707,44,2,0,0,6,0,1,0,0,9,7,,2.787067,30,11.90385,6.083333
4711,38,1,1,0,17,1,1,0,0,11,13,,35.73162,45,9.660257,1.833333
4713,44,1,1,0,12,0,1,0,0,6,3,0,4.355878,32,17.48077,8.583333
4718,37,2,0,0,12,0,1,0,0,11,8,0,1.859903,25,9.679487,1.166667
4721,44,1,0,0,15,1,1,0,0,11,1,0,10.86151,40,18.17308,17.33333
4724,40,1,1,0,12,0,1,0,0,12,3,0,4.412238,40,11,1.916667
4725,35,3,1,0,14,0,0,1,0,11,3,0,5.813202,40,12.13461,5.75
4726,37,1,0,0,16,1,1,0,0,6,3,0,2.73752,25,8.634616,.8333333
4728,39,1,1,0,9,0,1,0,0,6,8,,5.202526,9,13.47436,11
4729,43,1,1,0,8,0,1,0,0,11,8,,3.051839,25,2.320513,.3333333
4733,41,1,1,0,13,0,1,0,0,11,13,0,2.938808,25,11.51923,2.75
4734,39,1,1,0,12,0,1,0,0,12,3,0,4.621576,40,13.82692,2.416667
4736,35,1,1,0,12,0,0,0,0,6,3,,4.180602,30,6.993589,1.333333
4739,43,1,1,0,13,0,0,1,0,7,1,,38.70926,40,18,11.58333
4742,40,1,1,0,10,0,1,0,0,11,1,0,5.297905,40,13.99359,9.833333
4746,37,1,0,0,12,0,1,0,0,11,3,,4.389632,40,10.92308,.25
4749,35,1,1,0,12,0,0,1,0,11,3,,5.80639,40,11.23077,3.5
4750,40,1,1,0,17,1,1,0,0,11,13,0,2.785829,40,11.07692,1.166667
4751,37,1,0,0,12,0,1,0,0,12,3,1,11.5781,14,12.36539,12.33333
4757,38,1,1,0,10,0,0,1,1,6,4,0,3.140096,30,2.788462,.5
4759,39,1,1,0,18,1,1,0,0,11,13,1,10.10467,40,17.85898,9.833333
4762,39,1,1,0,18,1,1,1,0,11,13,0,9.066018,40,17.91667,17.91667
4763,40,1,1,0,12,0,1,1,0,11,1,0,2.568437,36,12.48077,1.5
4766,39,1,1,0,16,1,1,0,0,11,2,0,11.61835,48,17.91667,17.91667
4767,36,1,1,0,16,1,1,0,0,11,13,0,6.964568,40,13.04487,4.833333
4769,34,2,0,1,12,0,1,1,0,6,8,0,3.397743,32,13.39103,6.333333
4771,35,2,1,0,13,0,1,1,0,11,8,0,5.716585,30,7.423077,1.333333
4772,39,2,0,0,18,1,1,1,1,11,1,1,10.86957,40,15.13462,13.08333
4780,37,1,1,0,12,0,1,1,0,6,3,0,4.138486,35,8.608974,2
4784,44,1,1,0,12,0,1,1,0,11,8,0,5.845409,18,6.25,6.25
4785,38,1,1,0,12,0,1,1,0,9,3,0,4.025765,40,10.66026,.3333333
4788,37,1,1,0,12,0,1,1,0,7,4,0,4.420288,35,9.730769,1.916667
4790,36,1,1,0,11,0,1,1,0,11,3,,5.312786,35,11.50641,8.416667
4798,36,1,0,1,18,1,1,1,1,11,1,0,9.046823,40,12.19231,6.5
4799,44,1,1,0,12,0,1,1,0,7,2,0,5.917873,50,14.92949,1.666667
4801,36,1,1,0,13,0,1,1,1,7,2,,38.70926,40,14.36539,2.583333
4806,40,1,1,0,12,0,1,0,0,7,3,0,7.069242,35,11.34615,6
4808,40,1,0,1,13,0,1,0,0,6,4,0,4.508855,42,18.37179,8.166667
4810,44,1,1,0,12,0,1,0,0,6,3,,3.344482,40,9.057693,7.833333
4813,37,2,1,0,12,0,1,0,0,4,6,0,3.019324,40,16.19231,5.416667
4814,44,2,1,0,11,0,1,0,0,11,1,0,4.186793,40,16.48077,4.75
4815,36,2,1,0,14,0,1,0,0,4,6,0,3.260869,40,7.967949,0
4816,36,2,1,0,12,0,0,1,1,11,3,0,4.219,33,10.01923,9.666667
4817,37,1,1,0,16,1,1,1,1,8,11,0,4.025765,15,4.737179,1.666667
4819,37,2,0,1,18,1,1,1,1,11,13,1,12.82608,35,14.80769,11.83333
4823,44,1,1,0,12,0,1,0,0,6,2,0,6.795487,45,18.48077,6.5
4824,42,2,1,0,12,0,0,1,0,7,3,0,5.370369,39,12.75,2.333333
4825,44,2,0,0,17,1,1,1,1,11,13,0,7.495973,55,16.97436,15.83333
4835,37,2,1,0,12,0,0,1,1,4,6,1,10.06441,40,7.141026,7.083333
4838,34,2,0,0,17,1,1,0,0,1,10,,2.508361,50,3.576923,.4166667
4841,43,2,0,1,14,0,1,0,0,6,3,0,3.526568,40,15.9359,1.083333
4842,37,2,0,0,7,0,1,0,0,4,6,1,4.025765,40,9.416667,9.416667
4845,35,2,1,0,12,0,1,1,1,12,3,0,5.032206,40,12.89744,3.5
4846,41,2,0,1,12,0,1,1,1,,6,0,3.663445,40,17.29487,0
4847,39,2,1,0,12,0,1,1,1,4,6,0,3.220612,40,10.16667,0
4848,35,2,1,0,11,0,1,1,0,4,11,,4.163879,40,9.423077,1.75
4849,36,2,1,0,12,0,1,0,0,4,6,0,5.032206,40,10.51923,5.333333
4850,42,2,0,0,11,0,1,0,0,4,6,,3.623188,40,16.94231,10.58333
4852,35,2,0,0,12,0,1,0,0,4,1,0,6.441224,40,16.39744,12.16667
4854,42,2,1,0,12,0,1,0,0,11,5,0,3.341383,20,15.83333,15.83333
4856,41,2,0,0,12,0,1,0,0,8,8,,3.205127,30,16.08333,1.833333
4857,43,2,0,1,12,0,1,1,0,7,3,0,6.602252,38,18.5,3.416667
4858,39,2,1,0,12,0,1,1,0,6,3,0,5.748792,35,18.09615,3.416667
4861,35,2,1,0,8,0,1,1,1,9,8,0,8.05153,25,8.230769,0
4868,44,2,0,1,12,0,1,0,0,4,6,,3.051839,40,11,1.083333
4870,38,2,1,0,12,0,1,0,0,4,6,0,4.227053,40,15.40385,13.41667
4871,38,2,1,0,12,0,1,0,0,4,6,0,2.898549,40,15.37179,4.75
4872,35,2,1,0,9,0,1,0,0,4,6,0,5.619967,40,14.75,3.916667
4874,41,2,0,0,7,0,1,0,0,9,7,0,2.681159,30,14.96154,2.25
4876,41,2,0,0,12,0,0,1,1,4,6,1,7.850241,40,10.36539,9.583333
4880,35,2,1,0,12,0,1,0,0,4,6,0,4.508855,50,11.64103,3.5
4882,44,1,1,0,12,0,1,0,0,6,3,0,2.697261,40,15.5,1.75
4884,42,1,1,0,12,0,1,1,1,6,3,0,3.344482,20,6.391026,1.25
4885,38,2,1,0,12,0,0,1,1,11,3,0,4.428341,33,15.23077,10.58333
4890,35,1,1,0,16,1,1,0,0,11,8,0,4.025765,6,12.82692,1.416667
4897,39,2,0,0,11,0,1,0,0,11,8,0,2.979065,40,19.6282,14.58333
4898,35,2,1,0,12,0,1,0,0,11,2,0,5.394523,40,11.75,11.25
4900,43,2,0,0,18,1,1,0,0,6,3,0,2.697261,9,21.75,21.75
4903,42,2,1,0,12,0,1,0,0,4,6,0,4.025765,40,10.5,8.833333
4907,37,2,1,0,17,1,1,1,1,11,3,0,3.961351,40,8.096154,1.916667
4909,36,1,1,0,9,0,1,1,1,11,8,,3.344482,46,5.833333,.25
4911,34,1,1,0,12,0,1,0,0,5,3,1,9.57327,38,17.11539,17.08333
4912,42,2,0,1,11,0,1,0,0,4,6,1,3.743959,40,13.46154,3.25
4919,43,2,0,0,12,0,0,1,1,6,3,0,5.233495,40,13.99359,5.166667
4920,37,1,1,0,18,1,1,0,0,11,2,0,6.078904,70,12.74359,9.166667
4921,35,2,1,0,11,0,1,1,1,4,3,0,3.864734,40,11.36539,10.16667
4925,40,2,1,0,13,0,0,1,1,4,3,0,13.46055,40,16.88461,1.833333
4926,36,2,0,0,16,1,1,1,1,4,6,0,7.045088,40,13.21154,9.833333
4928,35,1,1,0,18,1,1,0,0,11,13,0,8.72905,40,12.87821,3.75
4930,38,2,0,1,18,1,1,0,0,11,13,0,7.318838,40,10.66667,5.75
4932,36,2,1,0,11,0,0,1,1,9,7,,2.415459,16,6,6
4933,37,2,0,1,12,0,1,1,1,4,6,,3.4219,60,9.076923,3.25
4935,40,2,0,0,14,0,1,0,0,11,3,0,4.259257,40,13.83333,13.83333
4937,41,2,1,0,9,0,1,0,0,4,6,0,4.53301,40,6.102564,4.083333
4942,42,2,0,1,16,1,1,1,1,4,4,0,17.02898,40,19.92949,8.75
4944,44,2,1,0,15,0,0,1,0,11,3,1,7.520126,35,16.11539,3.416667
4946,40,2,0,0,12,0,1,0,0,4,5,1,4.62963,40,14.80769,10.25
4949,35,2,0,0,9,0,1,1,1,11,8,0,5.273752,40,11.6859,5.75
4952,36,2,0,0,16,1,1,1,1,4,1,0,17.41545,40,16.84615,14.75
4953,38,2,1,0,11,0,0,1,1,11,8,1,7.045088,40,16.82051,11.66667
4954,43,2,0,0,14,0,0,1,1,6,4,0,3.220612,32,13.60256,2
4955,42,2,1,0,11,0,1,1,1,11,8,1,3.252816,40,12.69231,1.083333
4957,36,2,0,0,12,0,0,1,0,8,3,0,9.29146,40,15.70513,0
4959,35,1,1,0,12,0,1,0,0,11,2,0,14.86312,50,15.41667,12.08333
4961,41,1,1,0,13,0,1,1,1,7,4,0,4.025765,20,8.961538,2.416667
4962,36,1,0,0,12,0,1,1,0,6,2,0,7.777774,55,17.55769,11.83333
4963,35,1,1,0,12,0,1,1,0,6,3,0,8.043473,40,16.42308,14
4964,39,1,0,0,12,0,1,0,0,4,6,1,6.239936,40,11.70513,3.25
4965,41,1,1,0,14,0,1,1,0,8,2,0,11.41706,40,18,17.91667
4966,43,1,1,0,12,0,1,0,0,11,3,0,3.832527,38,17.59615,11.75
4967,37,1,1,0,16,1,1,0,0,11,13,0,7.439612,40,8.564102,4.833333
4968,41,1,0,0,13,0,1,1,0,6,3,,3.692863,60,14.59615,4
4971,39,1,1,0,12,0,1,0,0,7,3,0,4.186793,40,18.67307,9.25
4972,39,1,1,0,16,1,1,1,0,11,13,0,6.884055,45,13.73077,11.91667
4977,36,1,1,0,11,0,1,1,0,3,2,,3.663726,55,10,3.25
4978,44,1,1,0,12,0,1,0,0,4,5,0,4.64573,40,20.33333,20.33333
4983,38,1,1,0,12,0,1,0,0,4,6,0,4.460545,40,5.910256,5
4987,37,1,1,0,11,0,1,0,0,11,3,1,5.265698,40,13.32692,3.166667
4989,39,1,1,0,12,0,1,1,0,4,2,1,6.280193,50,7.73718,6.25
4990,39,1,1,0,12,0,1,1,0,11,3,1,5.805152,40,7.070513,3
4995,40,1,1,0,12,0,1,1,0,1,6,,7.589398,26,12.46154,2.333333
4996,35,1,0,0,12,0,1,1,1,4,6,1,6.884055,58,13.69872,3.5
4998,36,1,1,0,13,0,1,1,0,6,4,0,2.979065,17,.7948718,.3333333
5001,39,1,1,0,12,0,1,1,1,6,10,0,4.180602,40,7.532052,.6666667
5002,39,1,0,0,12,0,1,1,0,11,3,1,5.611914,40,8.608974,1.75
5003,44,1,0,0,12,0,1,1,0,6,2,0,4.484702,38,6.166667,5.333333
5007,36,1,1,0,12,0,0,1,0,12,3,0,9.911431,40,17.5,16.33333
5008,41,1,0,0,12,0,0,1,0,11,1,0,10.06441,40,16.57051,1.416667
5009,41,1,1,0,12,0,1,1,1,9,8,0,7.045088,40,10.69231,4
5010,43,1,1,0,12,0,1,1,0,7,2,0,21.67472,50,19.94872,3.5
5011,42,1,1,0,16,1,1,1,1,4,2,0,9.766504,55,13.57692,4.916667
5013,41,1,0,0,12,0,1,1,0,8,1,0,6.164872,40,16.80769,1.75
5015,37,1,1,0,14,0,0,1,0,7,3,0,12.9066,24,14.60897,.75
5017,39,1,0,0,12,0,1,1,1,3,3,0,7.624793,38,16.53846,8.666667
5018,41,1,1,0,17,1,1,1,0,11,3,,5.367891,40,24.23718,4.916667
5019,36,1,0,0,16,1,0,1,0,11,2,,35.73162,45,14.26923,12.5
5021,42,1,1,0,12,0,1,1,1,6,3,1,4.025765,40,14.52564,1.25
5024,40,2,0,0,12,0,1,1,1,11,13,0,3.486311,40,13.62179,2.333333
5025,39,2,0,0,16,1,1,1,1,11,1,0,7.125603,40,14.98077,12.41667
5028,37,2,1,0,17,1,1,0,0,11,13,0,5.032206,40,15.29487,7.833333
5029,39,2,0,1,15,0,1,0,0,12,3,1,9.307566,25,8.378205,2.666667
5033,37,2,1,0,13,0,1,0,0,12,2,0,11.07085,40,15.63462,13.33333
5041,38,1,1,0,14,0,1,1,1,7,3,0,6.038648,40,14.30128,5.833333
5042,42,1,1,0,16,1,1,0,0,12,3,0,5.346215,40,5.5,2
5043,39,3,0,0,17,1,0,0,0,11,1,0,17.52817,40,15.66667,6.583333
5044,37,3,0,0,13,0,1,1,0,3,1,0,11.6103,40,16,9.833333
5045,44,1,1,0,13,0,1,0,0,12,2,0,11.04669,35,20.58333,20.58333
5046,44,1,1,0,12,0,1,0,0,7,3,0,5.789049,40,18.82692,8.333333
5047,42,2,0,0,6,0,1,0,0,11,8,,3.1362,40,4.019231,1.666667
5054,40,2,1,0,11,0,0,1,1,11,8,0,1.561996,70,2.115385,1.916667
5057,44,1,1,0,15,0,0,1,1,11,3,,4.827484,40,7.570513,.6666667
5059,38,1,1,0,18,1,1,1,1,11,13,0,8.711756,40,15,1.833333
5061,38,2,1,0,10,0,1,0,0,4,5,0,2.801002,40,7.807692,2.25
5063,39,1,1,0,16,1,1,1,1,11,13,0,6.199676,45,6.044872,2.75
5064,45,1,1,0,12,0,1,0,0,4,1,,5.016723,40,12.65385,2.583333
5065,36,1,1,0,7,0,1,0,0,11,8,0,3.220612,40,15.80769,10.58333
5066,41,1,0,0,14,0,1,0,0,12,3,0,6.505631,40,13.84615,3.583333
5068,40,1,1,0,16,1,0,1,0,6,3,0,3.872784,40,10.17308,0
5072,41,1,1,0,18,1,1,1,0,11,1,0,13.01932,5,16.39744,1.75
5074,38,1,1,0,17,1,1,0,0,11,13,0,7.238324,40,9.653847,5
5077,39,1,1,0,12,0,1,0,0,11,3,0,2.818035,40,.7115384,.4166667
5078,36,1,1,0,17,1,1,1,1,11,1,1,13.9372,40,14.83333,9
5079,41,1,0,0,,0,1,0,0,11,2,0,4.146536,40,15.69872,12.16667
5080,35,1,1,0,6,0,1,0,0,4,6,0,3.405797,40,9.185897,3.333333
5081,39,1,1,0,12,0,1,0,0,6,5,0,4.025765,16,9.185898,.1666667
5084,42,1,1,0,17,1,1,0,0,11,13,0,5.885666,50,16.71154,9.916667
5086,39,1,1,0,11,0,1,0,0,12,8,0,2.415459,30,4.038462,3.333333
5088,44,2,0,1,12,0,1,0,0,4,6,0,4.267311,40,14.33333,1.333333
5089,36,2,0,0,12,0,1,0,0,4,6,0,4.871175,37,14.08333,5.833333
5090,36,2,0,0,12,0,1,1,0,6,8,0,2.818035,20,5.525641,.25
5091,35,2,0,1,12,0,0,1,1,4,6,,4.071905,35,4.365385,.25
5095,38,2,1,0,12,0,1,0,0,4,6,0,6.022544,48,15.16667,8.833333
5096,39,2,0,0,13,0,1,0,0,4,11,1,6.038648,40,7.628205,3.083333
5098,35,1,1,0,12,0,1,0,0,11,8,,2.648529,38,10.26923,
5102,35,2,0,1,16,1,0,1,1,12,3,0,11.6103,40,18.47436,6.75
5103,44,2,1,0,9,0,1,0,0,11,8,0,4.53301,40,17.42949,13
5104,44,2,0,0,12,0,1,1,1,9,6,0,3.623188,40,14.15385,2.833333
5106,36,2,1,0,10,0,1,0,0,11,8,0,2.222221,48,4.352564,.75
5108,36,2,1,0,12,0,0,0,0,12,3,0,6.578098,40,13.66026,6.666667
5109,38,2,1,0,12,0,1,0,0,4,6,,2.938808,40,6.839744,.0833333
5111,35,2,1,0,9,0,1,0,0,11,8,,5.283381,,5.019231,.5
5112,43,1,0,1,18,1,1,0,0,11,8,0,2.479871,60,16.07692,2.416667
5113,40,1,1,0,18,1,1,1,0,11,13,0,7.568433,45,18.83333,18.83333
5114,37,2,0,0,12,0,1,0,0,4,3,0,4.710144,40,12.83333,10.75
5115,36,2,0,0,12,0,1,0,0,4,6,0,4.710144,40,11.05769,10.91667
5117,35,1,1,0,12,0,1,1,0,2,1,0,9.677936,40,12.27564,2.666667
5118,38,1,1,0,12,0,1,0,0,6,4,0,4.025765,40,7.038462,3.5
5120,38,1,1,0,10,0,1,0,0,11,8,0,2.58454,35,3.826923,1.083333
5127,41,2,1,0,7,0,1,0,0,4,6,1,4.750401,38,15.96154,1.416667
5128,36,1,1,0,16,1,1,0,0,11,1,0,13.28503,40,14.25,12.58333
5134,40,2,0,0,17,1,0,1,1,11,13,1,15.04025,35,13.25,13.25
5143,38,2,1,0,12,0,1,1,0,9,6,0,2.801002,36,.8846154,.1666667
5148,35,1,1,0,12,0,1,0,0,11,3,0,4.251207,35,10.24359,.9166667
5152,35,1,1,0,13,0,1,0,0,11,3,1,5.032206,40,14.48077,6.833333
5153,35,1,0,1,12,0,1,1,0,11,8,,5.517124,35,11.98718,2.083333
5154,44,1,1,0,16,1,1,1,0,11,1,0,14.32367,40,12.70513,12.16667
5156,42,1,1,0,12,0,1,0,0,8,3,0,3.824476,40,18.85897,9.583333
5157,38,2,1,0,12,0,1,0,0,11,8,0,2.447664,35,11.16026,10.75
5159,43,2,0,0,12,0,1,1,1,11,3,1,7.15781,38,10.59615,3.416667
